ar,sveitarfelag,hluti,heildarskuldir,eignir,tekjur,gjold,afskriftir,fjarmagnslidir,eigid_fe,veltufjarmunir,skammtimakrofur_eigin_fyrirtaeki,skammtimaskuldir,veltufe,mannfjoldi,nettoskuldir,skuldir_hlutf_tekjur,nettoskuldir_hlutf_tekjur,veltufjarhlutfall,eignahlutf,rekstrarnidurstada,rekstrarnidurstada_hlutf,framlegd,framlegd_hlutf,eiginfjarhlutfall,skuldahlutfall,skuldir_per_ibui,veltufe_hlutf_tekjur
2010,Hafnarfjarðarkaupstaður,A og B-hluti,37829835000,46809549000,13623396000,13013834000,878100000,-143955000,8979714000,2237229000,0,8384990000,900563000,25913,35592606000,2.7768285528806476,2.612608926584825,0.26681355612827207,1.2373712177174445,465607000,0.034177014306858586,1343707000,0.09863230871362764,0.19183508903279542,0.8081649109672046,1459878.6323466985,0.06610414906826462
2010,Mosfellsbær,A og B-hluti,8074988000,11672228000,4507643000,4301630000,247804000,-414750000,3597242000,660044000,0,1291135000,182432000,8553,7414944000,1.7913991857829026,1.644971440728558,0.5112122280009449,1.4454792997834796,-208737000,-0.0463073495394378,39067000,0.008666835417090483,0.30818811969745624,0.6918118803025437,944111.7736466737,0.040471705501078946
2009,Reykjavíkurborg,A og B-hluti,306344780000,416519648000,92606676000,82873338000,11986842000,-12655318000,110174868000,33842117000,0,32887577000,17323737000,119547,272502663000,3.3080204714398778,2.942581191446716,1.0290243334131912,1.3596433665362275,-2921980000,-0.031552584826605806,9064862000,0.09788562111871935,0.26451301524196047,0.7354869847580395,2562546.780764051,0.18706790642177892
2009,Kópavogsbær,A og B-hluti,42863908000,53307151000,17765009000,17048821000,1495680000,-3916703000,10443243000,2728627000,0,5986243000,1238352000,29976,40135281000,2.412827823504058,2.259232235683078,0.4558162774214144,1.2436372110541112,-3200515000,-0.18015836637065594,-1704835000,-0.0959658956547672,0.1959069806600619,0.804093019339938,1429940.886042167,0.06970736688059094
2009,Seltjarnarnesbær,A og B-hluti,2034535000,4986393000,2268530000,2641143000,118462000,-7096000,2951858000,845489000,0,817059000,-208685000,4403,1189046000,0.8968517057301424,0.5241482369640251,1.0347955288418584,2.450875998692576,-379709000,-0.16738107937739416,-261247000,-0.11516135999964734,0.5919826215061669,0.4080173784938331,462079.2641380877,-0.09199128951347348
2009,Garðabær,A og B-hluti,6450319000,14114219000,5501168000,4876137000,296268000,-192583000,7663900000,1714801000,0,1116038000,1019256000,12876,4735518000,1.1725362686614915,0.860820465762907,1.536507717479154,2.1881427879768425,432448000,0.07861021513976668,728716000,0.13246568728677255,0.542991432965579,0.45700856703442105,500956.7412239826,0.1852799260084404
2009,Hafnarfjarðarkaupstaður,A og B-hluti,41662995000,48585014000,14161134000,13188303000,787257000,-2653989000,6922019000,2480173000,0,8581250000,685691000,25850,39182822000,2.9420662921486374,2.766926857693741,0.2890223452294246,1.1661430965296662,-1681158000,-0.11871634008971316,-893901000,-0.06312354646174523,0.14247230637825894,0.8575276936217411,1611721.2765957448,0.04842062789604279
2009,Mosfellsbær,A og B-hluti,7459652000,11261564000,4654579000,4287532000,215212000,-652296000,3801909000,702897000,1000,1238471000,131809000,8403,6756756000,1.6026480590403558,1.4516363348865708,0.5675522478927646,1.509663453469411,-285249000,-0.061283523171483396,-70037000,-0.01504690327524788,0.3376004434197595,0.6623995565802405,887736.7606807093,0.02831813575406068
2008,Reykjavíkurborg,A og B-hluti,272244745000,388569189000,89414958000,81301568000,10693901000,-99783794000,116324444000,29135994000,0,28008771000,15200418000,118827,243108751000,3.0447338016979217,2.7188823485215976,1.0402453574275001,1.4272789324179609,-91670404000,-1.0252244820156378,-80976503000,-0.9056259132839943,0.2993661033685303,0.7006338966314697,2291101.727721814,0.16999860358934576
2008,Kópavogsbær,A og B-hluti,37441972000,47598919000,16679394000,16105991000,1156112000,-7889200000,10156946000,2370225000,444858000,6016387000,1546679000,28885,35516605000,2.244804097798757,2.1293702277193045,0.39396152541384055,1.2712716894291787,-7315797000,-0.4386128776621021,-6159685000,-0.36929908844410053,0.2133860645028514,0.7866139354971486,1296242.7557555826,0.09272992771799743
2008,Seltjarnarnesbær,A og B-hluti,1755750000,5472948000,2397088000,2616856000,121357000,1878000,3717198000,1645980000,0,625885000,33961000,4454,109770000,0.7324512074650577,0.045793062248861954,2.629844140696773,3.1171567706108503,-217890000,-0.09089778931770548,-96533000,-0.04027094541376871,0.6791948324741985,0.32080516752580146,394196.22810956446,0.014167606696124631
2008,Garðabær,A og B-hluti,4677923000,10128369000,5400207000,4925832000,325850000,-513212000,5450442000,2263934000,0,1169300000,1071712000,12360,2413989000,0.8662488308318551,0.44701786431520124,1.9361447019584366,2.1651423078148144,-38837000,-0.007191761352851845,287013000,0.053148518195691385,0.5381361994216443,0.46186380057835574,378472.7346278317,0.1984575776447088
2008,Hafnarfjarðarkaupstaður,A og B-hluti,36999420000,39547782000,13928635000,14927386000,850996000,-8716400000,2548362000,11803311000,0,7728331000,585851000,25036,25196109000,2.6563564915011413,1.8089431591825043,1.5272781406489966,1.0688757283222277,-9715151000,-0.6974948370748462,-8864155000,-0.6363979672092779,0.06443754544818721,0.93556245455181275,1477848.69787506,0.042060905465610955
2008,Mosfellsbær,A og B-hluti,5917940000,8614774000,4650217000,4114747000,183455000,-694349000,2696835000,586454000,0,1696007000,500096000,8192,5331486000,1.272615880076134,1.146502625576398,0.3457851294245837,1.4557048567575879,-158879000,-0.03416593247153842,24576000,0.005284914660971736,0.3130476783256299,0.68695232167437,722404.78515625,0.1075425082313363
